ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
1126,0,96,168,248,96,32,32,0,benign
132,0,0,0,76,20,36,12,0,benign
1034,192,0,0,5,14,10,2,0,benign
817,192,0,229,165,10,0,0,2,benign
1076,36,0,16,0,15,255,2,96,benign
1077,40,32,8,28,0,0,33,0,benign
1126,0,96,172,248,96,32,32,0,benign
132,0,0,0,76,20,37,12,0,benign
817,192,0,229,166,10,0,0,2,benign
1034,192,0,0,5,14,10,14,0,benign
1126,0,96,176,248,96,32,32,0,benign
132,0,0,0,76,20,38,12,0,benign
817,192,0,229,167,10,0,0,2,benign
1034,192,0,0,5,14,10,26,0,benign
1126,0,96,180,248,96,32,32,0,benign
132,0,0,0,76,20,39,12,0,benign
817,192,0,229,168,10,0,0,2,benign
1126,0,96,184,248,96,32,32,0,benign
1034,192,0,0,5,14,10,38,0,benign
132,0,0,0,76,20,40,12,0,benign
817,192,0,229,169,10,0,0,2,benign
1126,0,96,188,248,96,32,32,0,benign
1034,192,0,0,5,14,10,50,0,benign
132,0,0,0,76,20,41,12,0,benign
817,192,0,229,170,10,0,0,2,benign
1126,0,96,192,248,96,32,32,0,benign
132,0,0,0,76,20,42,12,0,benign
1034,192,0,0,5,14,10,62,0,benign
817,192,0,229,171,10,0,0,2,benign
1126,0,96,196,248,96,32,32,0,benign
132,0,0,0,76,20,43,12,0,benign
817,192,0,229,172,10,0,0,2,benign
1034,192,0,0,5,14,10,74,0,benign
1126,0,96,200,248,96,32,32,0,benign
132,0,0,0,76,20,44,12,0,benign
817,192,0,229,173,10,0,0,2,benign
1034,192,0,0,5,14,10,86,0,benign
1126,0,96,204,248,96,32,32,0,benign
132,0,0,0,76,20,45,12,0,benign
817,192,0,229,174,10,0,0,2,benign
1126,0,96,208,248,96,32,32,0,benign
1034,192,0,0,5,14,10,98,0,benign
132,0,0,0,76,20,46,12,0,benign
817,192,0,229,175,10,0,0,2,benign
1126,0,96,212,248,96,32,32,0,benign
1034,192,0,0,5,14,10,110,0,benign
132,0,0,0,76,20,47,12,0,benign
817,192,0,229,176,10,0,0,2,benign
1126,0,96,216,248,96,32,32,0,benign
132,0,0,0,76,20,48,12,0,benign
1034,192,0,0,5,14,10,122,0,benign
817,192,0,229,177,10,0,0,2,benign
1126,0,96,220,248,96,32,32,0,benign
132,0,0,0,76,20,49,12,0,benign
817,192,0,229,178,10,0,0,2,benign
1034,192,0,0,5,14,10,134,0,benign
1126,0,96,224,248,96,32,32,0,benign
132,0,0,0,76,20,50,12,0,benign
817,192,0,229,179,10,0,0,2,benign
1034,192,0,0,5,14,10,146,0,benign
1126,0,96,228,248,96,32,32,0,benign
132,0,0,0,76,20,51,12,0,benign
817,192,0,229,180,10,0,0,2,benign
1126,0,96,232,248,96,32,32,0,benign
1034,192,0,0,5,14,10,158,0,benign
132,0,0,0,76,20,52,12,0,benign
817,192,0,229,181,10,0,0,2,benign
1126,0,96,236,248,96,32,32,0,benign
1034,192,0,0,5,14,10,170,0,benign
132,0,0,0,76,20,53,12,0,benign
817,192,0,229,182,10,0,0,2,benign
1126,0,100,0,248,96,32,32,0,benign
132,0,0,0,76,20,54,12,0,benign
1034,192,0,0,5,14,10,182,0,benign
817,192,0,229,183,10,0,0,2,benign
1077,40,32,0,16,0,0,32,0,benign
1126,0,100,4,248,96,32,32,0,benign
132,0,0,0,76,20,55,12,0,benign
817,192,0,229,184,10,0,0,2,benign
1034,192,0,0,5,14,10,194,0,benign
1126,0,100,8,248,96,32,32,0,benign
132,0,0,0,76,20,56,12,0,benign
817,192,0,229,185,10,0,0,2,benign
1076,36,0,16,0,15,255,2,100,benign
1077,124,112,8,92,0,4,33,0,benign
1034,192,0,0,5,14,10,206,0,benign
1126,0,100,12,248,96,32,32,0,benign
132,0,0,0,76,20,57,12,0,benign
817,192,0,229,186,10,0,0,2,benign
1076,36,0,16,0,15,255,2,68,benign
1077,124,112,8,88,0,4,32,0,benign
1126,0,100,16,248,96,32,32,0,benign
1034,192,0,0,5,14,10,218,0,benign
1072,133,0,7,52,100,1,4,2,benign
1076,36,0,20,0,15,255,2,64,benign
1077,40,32,8,24,0,32,40,0,benign
132,0,0,0,76,20,58,12,0,benign
817,192,0,229,187,10,0,0,2,benign
1077,40,32,0,16,0,32,40,0,benign
1076,36,0,20,0,15,255,2,68,benign
1077,124,112,8,88,0,36,40,0,benign
1126,0,100,20,248,96,32,32,0,benign
1034,192,0,0,5,14,10,230,0,benign
132,0,0,0,76,20,59,12,0,benign
817,192,0,229,188,10,0,0,2,benign
1126,0,100,24,248,96,32,32,0,benign
132,0,0,0,76,21,0,12,0,benign
1034,192,0,0,5,14,10,242,0,benign
817,192,0,229,189,10,0,0,2,benign
1126,0,100,28,248,96,32,32,0,benign
132,0,0,0,76,21,1,12,0,benign
817,192,0,229,190,10,0,0,2,benign
1034,192,0,0,5,14,10,254,0,benign
1126,0,100,32,248,96,32,32,0,benign
132,0,0,0,76,21,2,12,0,benign
817,192,0,229,191,10,0,0,2,benign
1034,192,0,0,5,14,11,10,0,benign
1126,0,100,36,248,96,32,32,0,benign
132,0,0,0,76,21,3,12,0,benign
817,192,0,229,192,10,0,0,2,benign
1126,0,100,40,248,96,32,32,0,benign
1034,192,0,0,5,14,11,22,0,benign
132,0,0,0,76,21,4,12,0,benign
817,192,0,229,193,10,0,0,2,benign
1126,0,100,44,248,96,32,32,0,benign
1034,192,0,0,5,14,11,34,0,benign
132,0,0,0,76,21,5,12,0,benign
817,192,0,229,194,10,0,0,2,benign
1126,0,100,48,248,96,32,32,0,benign
132,0,0,0,76,21,6,12,0,benign
1034,192,0,0,5,14,11,46,0,benign
817,192,0,229,195,10,0,0,2,benign
1126,0,100,52,248,96,32,32,0,benign
132,0,0,0,76,21,7,12,0,benign
817,192,0,229,196,10,0,0,2,benign
1034,192,0,0,5,14,11,58,0,benign
1126,0,100,56,248,96,32,32,0,benign
132,0,0,0,76,21,8,12,0,benign
817,192,0,229,197,10,0,0,2,benign
1034,192,0,0,5,14,11,70,0,benign
1126,0,100,60,248,96,32,32,0,benign
132,0,0,0,76,21,9,12,0,benign
817,192,0,229,198,10,0,0,2,benign
1126,0,100,64,248,96,32,32,0,benign
1034,192,0,0,5,14,11,82,0,benign
132,0,0,0,76,21,10,12,0,benign
817,192,0,229,199,10,0,0,2,benign
1126,0,100,68,248,96,32,32,0,benign
1034,192,0,0,5,14,11,94,0,benign
132,0,0,0,76,21,11,12,0,benign
817,192,0,229,200,10,0,0,2,benign
1126,0,100,72,248,96,32,32,0,benign
132,0,0,0,76,21,12,12,0,benign
1034,192,0,0,5,14,11,106,0,benign
817,192,0,229,201,10,0,0,2,benign
1126,0,100,76,248,96,32,32,0,benign
132,0,0,0,76,21,13,12,0,benign
817,192,0,229,202,10,0,0,2,benign
1034,192,0,0,5,14,11,118,0,benign
1126,0,100,80,248,96,32,32,0,benign
132,0,0,0,76,21,14,12,0,benign
817,192,0,229,203,10,0,0,2,benign
1034,192,0,0,5,14,11,130,0,benign
1126,0,100,84,248,96,32,32,0,benign
132,0,0,0,76,21,15,12,0,benign
817,192,0,229,204,10,0,0,2,benign
1126,0,100,88,248,96,32,32,0,benign
1034,192,0,0,5,14,11,142,0,benign
132,0,0,0,76,21,16,12,0,benign
817,192,0,229,205,10,0,0,2,benign
1126,0,100,92,248,96,32,32,0,benign
1034,192,0,0,5,14,11,154,0,benign
132,0,0,0,76,21,17,12,0,benign
817,192,0,229,206,10,0,0,2,benign
1126,0,100,96,248,96,32,32,0,benign
132,0,0,0,76,21,18,12,0,benign
1034,192,0,0,5,14,11,166,0,benign
817,192,0,229,207,10,0,0,2,benign
1126,0,100,100,248,96,32,32,0,benign
132,0,0,0,76,21,19,12,0,benign
817,192,0,229,208,10,0,0,2,benign
1034,192,0,0,5,14,11,178,0,benign
1126,0,100,104,248,96,32,32,0,benign
132,0,0,0,76,21,20,12,0,benign
817,192,0,229,209,10,0,0,2,benign
1034,192,0,0,5,14,11,190,0,benign
1126,0,100,108,248,96,32,32,0,benign
132,0,0,0,76,21,21,12,0,benign
817,192,0,229,210,10,0,0,2,benign
1126,0,100,112,248,96,32,32,0,benign
1034,192,0,0,5,14,11,202,0,benign
132,0,0,0,76,21,22,12,0,benign
817,192,0,229,211,10,0,0,2,benign
1126,0,100,116,248,96,32,32,0,benign
1034,192,0,0,5,14,11,214,0,benign
132,0,0,0,76,21,23,12,0,benign
817,192,0,229,212,10,0,0,2,benign
514,28,246,56,0,64,0,0,0,benign
514,28,244,72,0,64,0,0,0,benign
514,28,242,88,0,64,0,0,0,benign
514,28,240,104,0,64,0,0,0,benign
514,28,238,120,0,64,0,0,0,benign
514,28,252,8,0,64,0,0,0,benign
514,28,250,24,0,64,0,0,0,benign
514,28,248,40,0,64,0,0,0,benign
132,0,0,0,76,22,56,12,0,benign
817,192,0,230,49,10,0,0,2,benign
1126,0,108,12,248,96,32,32,0,benign
1034,192,0,0,5,14,15,126,0,benign
1200,255,0,128,0,240,0,24,237,benign
132,0,0,0,76,22,57,12,0,benign
817,192,0,230,50,10,0,0,2,benign
1126,0,108,16,248,96,32,32,0,benign
1034,192,0,0,5,14,15,138,0,benign
132,0,0,0,76,22,58,12,0,benign
817,192,0,230,51,10,0,0,2,benign
1126,0,108,20,248,96,32,32,0,benign
1034,192,0,0,5,14,15,150,0,benign
132,0,0,0,76,22,59,12,0,benign
817,192,0,230,52,10,0,0,2,benign
1126,0,108,24,248,96,32,32,0,benign
132,0,0,0,76,23,0,12,0,benign
1034,192,0,0,5,14,15,162,0,benign
817,192,0,230,53,10,0,0,2,benign
1126,0,108,28,248,96,32,32,0,benign
132,0,0,0,76,23,1,12,0,benign
817,192,0,230,54,10,0,0,2,benign
1034,192,0,0,5,14,15,174,0,benign
1126,0,108,32,248,96,32,32,0,benign
132,0,0,0,76,23,2,12,0,benign
817,192,0,230,55,10,0,0,2,benign
1126,0,108,36,248,96,32,32,0,benign
1034,192,0,0,5,14,15,186,0,benign
132,0,0,0,76,23,3,12,0,benign
817,192,0,230,56,10,0,0,2,benign
1126,0,108,40,248,96,32,32,0,benign
1034,192,0,0,5,14,15,198,0,benign
132,0,0,0,76,23,4,12,0,benign
817,192,0,230,57,10,0,0,2,benign
1126,0,108,44,248,96,32,32,0,benign
1034,192,0,0,5,14,15,210,0,benign
132,0,0,0,76,23,5,12,0,benign
817,192,0,230,58,10,0,0,2,benign
1126,0,108,48,248,96,32,32,0,benign
132,0,0,0,76,23,6,12,0,benign
1034,192,0,0,5,14,15,222,0,benign
817,192,0,230,59,10,0,0,2,benign
1126,0,108,52,248,96,32,32,0,benign
132,0,0,0,76,23,7,12,0,benign
817,192,0,230,60,10,0,0,2,benign
1034,192,0,0,5,14,15,234,0,benign
1126,0,108,56,248,96,32,32,0,benign
132,0,0,0,76,23,8,12,0,benign
817,192,0,230,61,10,0,0,2,benign
1126,0,108,60,248,96,32,32,0,benign
1034,192,0,0,5,14,15,246,0,benign
132,0,0,0,76,23,9,12,0,benign
817,192,0,230,62,10,0,0,2,benign
1126,0,108,64,248,96,32,32,0,benign
1034,192,0,0,5,14,16,2,0,benign
132,0,0,0,76,23,10,12,0,benign
817,192,0,230,63,10,0,0,2,benign
1126,0,108,68,248,96,32,32,0,benign
1034,192,0,0,5,14,16,14,0,benign
132,0,0,0,76,23,11,12,0,benign
817,192,0,230,64,10,0,0,2,benign
1126,0,108,72,248,96,32,32,0,benign
132,0,0,0,76,23,12,12,0,benign
1034,192,0,0,5,14,16,26,0,benign
817,192,0,230,65,10,0,0,2,benign
1126,0,108,76,248,96,32,32,0,benign
132,0,0,0,76,23,13,12,0,benign
817,192,0,230,66,10,0,0,2,benign
1034,192,0,0,5,14,16,38,0,benign
1126,0,108,80,248,96,32,32,0,benign
132,0,0,0,76,23,14,12,0,benign
817,192,0,230,67,10,0,0,2,benign
1126,0,108,84,248,96,32,32,0,benign
1034,192,0,0,5,14,16,50,0,benign
132,0,0,0,76,23,15,12,0,benign
817,192,0,230,68,10,0,0,2,benign
1126,0,108,88,248,96,32,32,0,benign
1034,192,0,0,5,14,16,62,0,benign
132,0,0,0,76,23,16,12,0,benign
817,192,0,230,69,10,0,0,2,benign
1126,0,108,92,248,96,32,32,0,benign
1034,192,0,0,5,14,16,74,0,benign
132,0,0,0,76,23,17,12,0,benign
817,192,0,230,70,10,0,0,2,benign
1126,0,108,96,248,96,32,32,0,benign
132,0,0,0,76,23,18,12,0,benign
1034,192,0,0,5,14,16,86,0,benign
817,192,0,230,71,10,0,0,2,benign
1126,0,108,100,248,96,32,32,0,benign
132,0,0,0,76,23,19,12,0,benign
817,192,0,230,72,10,0,0,2,benign
1034,192,0,0,5,14,16,98,0,benign
1126,0,108,104,248,96,32,32,0,benign
132,0,0,0,76,23,20,12,0,benign
817,192,0,230,73,10,0,0,2,benign
1126,0,108,108,248,96,32,32,0,benign
1034,192,0,0,5,14,16,110,0,benign
132,0,0,0,76,23,21,12,0,benign
817,192,0,230,74,10,0,0,2,benign
1126,0,108,112,248,96,32,32,0,benign
1034,192,0,0,5,14,16,122,0,benign
132,0,0,0,76,23,22,12,0,benign
817,192,0,230,75,10,0,0,2,benign
1126,0,108,116,248,96,32,32,0,benign
1034,192,0,0,5,14,16,134,0,benign
132,0,0,0,76,23,23,12,0,benign
817,192,0,230,76,10,0,0,2,benign
1126,0,108,120,248,96,32,32,0,benign
132,0,0,0,76,23,24,12,0,benign
1034,192,0,0,5,14,16,146,0,benign
817,192,0,230,77,10,0,0,2,benign
1126,0,108,124,248,96,32,32,0,benign
132,0,0,0,76,23,25,12,0,benign
817,192,0,230,78,10,0,0,2,benign
1034,192,0,0,5,14,16,158,0,benign
1126,0,108,128,248,96,32,32,0,benign
132,0,0,0,76,23,26,12,0,benign
817,192,0,230,79,10,0,0,2,benign
1126,0,108,132,248,96,32,32,0,benign
1034,192,0,0,5,14,16,170,0,benign
132,0,0,0,76,23,27,12,0,benign
817,192,0,230,80,10,0,0,2,benign
1126,0,108,136,248,96,32,32,0,benign
1034,192,0,0,5,14,16,182,0,benign
132,0,0,0,76,23,28,12,0,benign
817,192,0,230,81,10,0,0,2,benign
1126,0,108,140,248,96,32,32,0,benign
1034,192,0,0,5,14,16,194,0,benign
132,0,0,0,76,23,29,12,0,benign
817,192,0,230,82,10,0,0,2,benign
753,0,0,65,16,0,254,1,0,benign
1126,0,108,144,248,96,32,32,0,benign
132,0,0,0,76,23,30,12,0,benign
1034,192,0,0,5,14,16,206,0,benign
817,192,0,230,83,10,0,0,2,benign
1126,0,108,148,248,96,32,32,0,benign
132,0,0,0,76,23,31,12,0,benign
817,192,0,230,84,10,0,0,2,benign
1034,192,0,0,5,14,16,218,0,benign
1126,0,108,152,248,96,32,32,0,benign
132,0,0,0,76,23,32,12,0,benign
817,192,0,230,85,10,0,0,2,benign
1126,0,108,156,248,96,32,32,0,benign
1034,192,0,0,5,14,16,230,0,benign
132,0,0,0,76,23,33,12,0,benign
817,192,0,230,86,10,0,0,2,benign
1126,0,108,160,248,96,32,32,0,benign
1034,192,0,0,5,14,16,242,0,benign
132,0,0,0,76,23,34,12,0,benign
817,192,0,230,87,10,0,0,2,benign
1126,0,108,164,248,96,32,32,0,benign
1034,192,0,0,5,14,16,254,0,benign
132,0,0,0,76,23,35,12,0,benign
817,192,0,230,88,10,0,0,2,benign
753,0,0,80,16,0,254,1,0,benign
1126,0,108,168,248,96,32,32,0,benign
132,0,0,0,76,23,36,12,0,benign
1034,192,0,0,5,14,17,10,0,benign
817,192,0,230,89,10,0,0,2,benign
1126,0,108,172,248,96,32,32,0,benign
132,0,0,0,76,23,37,12,0,benign
817,192,0,230,90,10,0,0,2,benign
1034,192,0,0,5,14,17,22,0,benign
1126,0,108,176,248,96,32,32,0,benign
132,0,0,0,76,23,38,12,0,benign
817,192,0,230,91,10,0,0,2,benign
1126,0,108,180,248,96,32,32,0,benign
1034,192,0,0,5,14,17,34,0,benign
132,0,0,0,76,23,39,12,0,benign
817,192,0,230,92,10,0,0,2,benign
1126,0,108,184,248,96,32,32,0,benign
1034,192,0,0,5,14,17,46,0,benign
132,0,0,0,76,23,40,12,0,benign
817,192,0,230,93,10,0,0,2,benign
1126,0,108,188,248,96,32,32,0,benign
1034,192,0,0,5,14,17,58,0,benign
132,0,0,0,76,23,41,12,0,benign
817,192,0,230,94,10,0,0,2,benign
1126,0,108,192,248,96,32,32,0,benign
132,0,0,0,76,23,42,12,0,benign
1034,192,0,0,5,14,17,70,0,benign
817,192,0,230,95,10,0,0,2,benign
1126,0,108,196,248,96,32,32,0,benign
132,0,0,0,76,23,43,12,0,benign
817,192,0,230,96,10,0,0,2,benign
1034,192,0,0,5,14,17,82,0,benign
1126,0,108,200,248,96,32,32,0,benign
132,0,0,0,76,23,44,12,0,benign
817,192,0,230,97,10,0,0,2,benign
1126,0,108,204,248,96,32,32,0,benign
1034,192,0,0,5,14,17,94,0,benign
132,0,0,0,76,23,45,12,0,benign
817,192,0,230,98,10,0,0,2,benign
1126,0,108,208,248,96,32,32,0,benign
1034,192,0,0,5,14,17,106,0,benign
132,0,0,0,76,23,46,12,0,benign
817,192,0,230,99,10,0,0,2,benign
1126,0,108,212,248,96,32,32,0,benign
1034,192,0,0,5,14,17,118,0,benign
132,0,0,0,76,23,47,12,0,benign
817,192,0,230,100,10,0,0,2,benign
1126,0,108,216,248,96,32,32,0,benign
132,0,0,0,76,23,48,12,0,benign
1034,192,0,0,5,14,17,130,0,benign
817,192,0,230,101,10,0,0,2,benign
1126,0,108,220,248,96,32,32,0,benign
132,0,0,0,76,23,49,12,0,benign
817,192,0,230,102,10,0,0,2,benign
1034,192,0,0,5,14,17,142,0,benign
1126,0,108,224,248,96,32,32,0,benign
132,0,0,0,76,23,50,12,0,benign
817,192,0,230,103,10,0,0,2,benign
1126,0,108,228,248,96,32,32,0,benign
1034,192,0,0,5,14,17,154,0,benign
132,0,0,0,76,23,51,12,0,benign
817,192,0,230,104,10,0,0,2,benign
1126,0,108,232,248,96,32,32,0,benign
1034,192,0,0,5,14,17,166,0,benign
132,0,0,0,76,23,52,12,0,benign
817,192,0,230,105,10,0,0,2,benign
1126,0,108,236,248,96,32,32,0,benign
1034,192,0,0,5,14,17,178,0,benign
132,0,0,0,76,23,53,12,0,benign
817,192,0,230,106,10,0,0,2,benign
1126,0,112,0,248,96,32,32,0,benign
132,0,0,0,76,23,54,12,0,benign
1034,192,0,0,5,14,17,190,0,benign
817,192,0,230,107,10,0,0,2,benign
1126,0,112,4,248,96,32,32,0,benign
132,0,0,0,76,23,55,12,0,benign
817,192,0,230,108,10,0,0,2,benign
1034,192,0,0,5,14,17,202,0,benign
1126,0,112,8,248,96,32,32,0,benign
132,0,0,0,76,23,56,12,0,benign
817,192,0,230,109,10,0,0,2,benign
1126,0,112,12,248,96,32,32,0,benign
1034,192,0,0,5,14,17,214,0,benign
132,0,0,0,76,23,57,12,0,benign
817,192,0,230,110,10,0,0,2,benign
1126,0,112,16,248,96,32,32,0,benign
1034,192,0,0,5,14,17,226,0,benign
132,0,0,0,76,23,58,12,0,benign
817,192,0,230,111,10,0,0,2,benign
1126,0,112,20,248,96,32,32,0,benign
1034,192,0,0,5,14,17,238,0,benign
132,0,0,0,76,23,59,12,0,benign
817,192,0,230,112,10,0,0,2,benign
1126,0,112,24,248,96,32,32,0,benign
132,0,0,0,76,24,0,12,0,benign
1034,192,0,0,5,14,17,250,0,benign
817,192,0,230,113,10,0,0,2,benign
1126,0,112,28,248,96,32,32,0,benign
132,0,0,0,76,24,1,12,0,benign
817,192,0,230,114,10,0,0,2,benign
1034,192,0,0,5,14,18,6,0,benign
1126,0,112,32,248,96,32,32,0,benign
132,0,0,0,76,24,2,12,0,benign
817,192,0,230,115,10,0,0,2,benign
1126,0,112,36,248,96,32,32,0,benign
1034,192,0,0,5,14,18,18,0,benign
132,0,0,0,76,24,3,12,0,benign
817,192,0,230,116,10,0,0,2,benign
1126,0,112,40,248,96,32,32,0,benign
1034,192,0,0,5,14,18,30,0,benign
132,0,0,0,76,24,4,12,0,benign
817,192,0,230,117,10,0,0,2,benign
1126,0,112,44,248,96,32,32,0,benign
1034,192,0,0,5,14,18,42,0,benign
132,0,0,0,76,24,5,12,0,benign
817,192,0,230,118,10,0,0,2,benign
1126,0,112,48,248,96,32,32,0,benign
132,0,0,0,76,24,6,12,0,benign
1034,192,0,0,5,14,18,54,0,benign
817,192,0,230,119,10,0,0,2,benign
1126,0,112,52,248,96,32,32,0,benign
132,0,0,0,76,24,7,12,0,benign
817,192,0,230,120,10,0,0,2,benign
1034,192,0,0,5,14,18,66,0,benign
1126,0,112,56,248,96,32,32,0,benign
132,0,0,0,76,24,8,12,0,benign
817,192,0,230,121,10,0,0,2,benign
1126,0,112,60,248,96,32,32,0,benign
1034,192,0,0,5,14,18,78,0,benign
132,0,0,0,76,24,9,12,0,benign
817,192,0,230,122,10,0,0,2,benign
1126,0,112,64,248,96,32,32,0,benign
1034,192,0,0,5,14,18,90,0,benign
132,0,0,0,76,24,10,12,0,benign
817,192,0,230,123,10,0,0,2,benign
1126,0,112,68,248,96,32,32,0,benign
1034,192,0,0,5,14,18,102,0,benign
132,0,0,0,76,24,11,12,0,benign
817,192,0,230,124,10,0,0,2,benign
1126,0,112,72,248,96,32,32,0,benign
132,0,0,0,76,24,12,12,0,benign
1034,192,0,0,5,14,18,114,0,benign
817,192,0,230,125,10,0,0,2,benign
1126,0,112,76,248,96,32,32,0,benign
132,0,0,0,76,24,13,12,0,benign
817,192,0,230,126,10,0,0,2,benign
1034,192,0,0,5,14,18,126,0,benign
1126,0,112,80,248,96,32,32,0,benign
132,0,0,0,76,24,14,12,0,benign
817,192,0,230,127,10,0,0,2,benign
1126,0,112,84,248,96,32,32,0,benign
1034,192,0,0,5,14,18,138,0,benign
132,0,0,0,76,24,15,12,0,benign
817,192,0,230,128,10,0,0,2,benign
1126,0,112,88,248,96,32,32,0,benign
1034,192,0,0,5,14,18,150,0,benign
132,0,0,0,76,24,16,12,0,benign
817,192,0,230,129,10,0,0,2,benign
1126,0,112,92,248,96,32,32,0,benign
1034,192,0,0,5,14,18,162,0,benign
132,0,0,0,76,24,17,12,0,benign
817,192,0,230,130,10,0,0,2,benign
1126,0,112,96,248,96,32,32,0,benign
132,0,0,0,76,24,18,12,0,benign
1034,192,0,0,5,14,18,174,0,benign
817,192,0,230,131,10,0,0,2,benign
1126,0,112,100,248,96,32,32,0,benign
132,0,0,0,76,24,19,12,0,benign
817,192,0,230,132,10,0,0,2,benign
1034,192,0,0,5,14,18,186,0,benign
1126,0,112,104,248,96,32,32,0,benign
132,0,0,0,76,24,20,12,0,benign
817,192,0,230,133,10,0,0,2,benign
1126,0,112,108,248,96,32,32,0,benign
1034,192,0,0,5,14,18,198,0,benign
132,0,0,0,76,24,21,12,0,benign
817,192,0,230,134,10,0,0,2,benign
1126,0,112,112,248,96,32,32,0,benign
1034,192,0,0,5,14,18,210,0,benign
132,0,0,0,76,24,22,12,0,benign
817,192,0,230,135,10,0,0,2,benign
1126,0,112,116,248,96,32,32,0,benign
1034,192,0,0,5,14,18,222,0,benign
132,0,0,0,76,24,23,12,0,benign
817,192,0,230,136,10,0,0,2,benign
1126,0,112,120,248,96,32,32,0,benign
132,0,0,0,76,24,24,12,0,benign
1034,192,0,0,5,14,18,234,0,benign
817,192,0,230,137,10,0,0,2,benign
1126,0,112,124,248,96,32,32,0,benign
132,0,0,0,76,24,25,12,0,benign
817,192,0,230,138,10,0,0,2,benign
1034,192,0,0,5,14,18,246,0,benign
1126,0,112,128,248,96,32,32,0,benign
132,0,0,0,76,24,26,12,0,benign
817,192,0,230,139,10,0,0,2,benign
1126,0,112,132,248,96,32,32,0,benign
1034,192,0,0,5,14,19,2,0,benign
132,0,0,0,76,24,27,12,0,benign
817,192,0,230,140,10,0,0,2,benign
1126,0,112,136,248,96,32,32,0,benign
1034,192,0,0,5,14,19,14,0,benign
132,0,0,0,76,24,28,12,0,benign
817,192,0,230,141,10,0,0,2,benign
1126,0,112,140,248,96,32,32,0,benign
1034,192,0,0,5,14,19,26,0,benign
132,0,0,0,76,24,29,12,0,benign
817,192,0,230,142,10,0,0,2,benign
1126,0,112,144,248,96,32,32,0,benign
132,0,0,0,76,24,30,12,0,benign
1034,192,0,0,5,14,19,38,0,benign
817,192,0,230,143,10,0,0,2,benign
1126,0,112,148,248,96,32,32,0,benign
132,0,0,0,76,24,31,12,0,benign
817,192,0,230,144,10,0,0,2,benign
1034,192,0,0,5,14,19,50,0,benign
1126,0,112,152,248,96,32,32,0,benign
132,0,0,0,76,24,32,12,0,benign
817,192,0,230,145,10,0,0,2,benign
1126,0,112,156,248,96,32,32,0,benign
1034,192,0,0,5,14,19,62,0,benign
132,0,0,0,76,24,33,12,0,benign
817,192,0,230,146,10,0,0,2,benign
1126,0,112,160,248,96,32,32,0,benign
1034,192,0,0,5,14,19,74,0,benign
132,0,0,0,76,24,34,12,0,benign
817,192,0,230,147,10,0,0,2,benign
1126,0,112,164,248,96,32,32,0,benign
1034,192,0,0,5,14,19,86,0,benign
132,0,0,0,76,24,35,12,0,benign
817,192,0,230,148,10,0,0,2,benign
1126,0,112,168,248,96,32,32,0,benign
132,0,0,0,76,24,36,12,0,benign
1034,192,0,0,5,14,19,98,0,benign
817,192,0,230,149,10,0,0,2,benign
1126,0,112,172,248,96,32,32,0,benign
132,0,0,0,76,24,37,12,0,benign
817,192,0,230,150,10,0,0,2,benign
1034,192,0,0,5,14,19,110,0,benign
1126,0,112,176,248,96,32,32,0,benign
132,0,0,0,76,24,38,12,0,benign
817,192,0,230,151,10,0,0,2,benign
1126,0,112,180,248,96,32,32,0,benign
1034,192,0,0,5,14,19,122,0,benign
132,0,0,0,76,24,39,12,0,benign
817,192,0,230,152,10,0,0,2,benign
1126,0,112,184,248,96,32,32,0,benign
1034,192,0,0,5,14,19,134,0,benign
132,0,0,0,76,24,40,12,0,benign
817,192,0,230,153,10,0,0,2,benign
1126,0,112,188,248,96,32,32,0,benign
1034,192,0,0,5,14,19,146,0,benign
132,0,0,0,76,24,41,12,0,benign
817,192,0,230,154,10,0,0,2,benign
1126,0,112,192,248,96,32,32,0,benign
132,0,0,0,76,24,42,12,0,benign
1034,192,0,0,5,14,19,158,0,benign
817,192,0,230,155,10,0,0,2,benign
1126,0,112,196,248,96,32,32,0,benign
132,0,0,0,76,24,43,12,0,benign
817,192,0,230,156,10,0,0,2,benign
1034,192,0,0,5,14,19,170,0,benign
1126,0,112,200,248,96,32,32,0,benign
132,0,0,0,76,24,44,12,0,benign
817,192,0,230,157,10,0,0,2,benign
1126,0,112,204,248,96,32,32,0,benign
1034,192,0,0,5,14,19,182,0,benign
132,0,0,0,76,24,45,12,0,benign
817,192,0,230,158,10,0,0,2,benign
1126,0,112,208,248,96,32,32,0,benign
1034,192,0,0,5,14,19,194,0,benign
132,0,0,0,76,24,46,12,0,benign
817,192,0,230,159,10,0,0,2,benign
1126,0,112,212,248,96,32,32,0,benign
1034,192,0,0,5,14,19,206,0,benign
132,0,0,0,76,24,47,12,0,benign
817,192,0,230,160,10,0,0,2,benign
1126,0,112,216,248,96,32,32,0,benign
132,0,0,0,76,24,48,12,0,benign
1034,192,0,0,5,14,19,218,0,benign
817,192,0,230,161,10,0,0,2,benign
1126,0,112,220,248,96,32,32,0,benign
132,0,0,0,76,24,49,12,0,benign
817,192,0,230,162,10,0,0,2,benign
1034,192,0,0,5,14,19,230,0,benign
1126,0,112,224,248,96,32,32,0,benign
132,0,0,0,76,24,50,12,0,benign
817,192,0,230,163,10,0,0,2,benign
1126,0,112,228,248,96,32,32,0,benign
1034,192,0,0,5,14,19,242,0,benign
