ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
208,98,113,4,96,188,2,50,0,reverse-light-off
961,123,85,31,49,37,202,41,46,benign
208,42,114,4,96,100,255,145,0,max-speedometer
208,66,114,4,100,143,255,98,0,max-speedometer
186,6,136,3,4,16,0,1,108,benign
208,34,114,4,100,26,255,218,0,max-speedometer
208,90,113,4,96,205,2,34,0,reverse-light-off
1760,18,234,18,213,18,246,18,233,benign
961,123,85,31,196,133,86,105,46,benign
208,42,114,4,96,50,255,195,0,max-speedometer
208,82,114,4,96,181,255,59,0,max-speedometer
675,0,0,0,3,254,128,54,0,benign
354,0,8,3,227,234,17,244,206,benign
519,36,4,96,72,11,226,212,232,benign
208,90,115,4,96,248,255,246,0,max-speedometer
354,0,8,2,179,234,17,244,206,benign
1405,255,255,255,255,255,255,255,255,fuzzing
1760,7,146,6,1,8,4,6,131,benign
208,122,68,4,98,10,255,223,0,max-speedometer
1176,132,0,32,0,179,128,15,13,benign
293,144,0,107,27,245,241,167,96,benign
208,66,82,12,96,25,2,217,0,reverse-light-on
208,10,114,4,100,87,255,159,0,max-speedometer
852,32,36,64,0,0,7,52,0,benign
1505,137,59,128,7,10,1,152,128,benign
1760,16,161,16,136,16,183,16,185,benign
51,19,223,193,61,77,0,7,208,benign
1262,160,0,58,1,14,100,224,0,benign
1408,0,0,0,3,217,7,240,48,benign
526,78,32,15,161,239,191,240,7,benign
14,32,101,86,2,8,9,117,94,benign
208,114,114,4,96,162,255,74,0,max-speedometer
526,255,255,255,255,255,255,255,255,fuzzing
208,10,112,4,96,191,2,58,0,reverse-light-off
526,78,32,15,179,154,64,47,191,benign
870,133,29,200,2,1,71,206,56,benign
208,122,114,4,100,249,255,241,0,max-speedometer
14,32,84,22,2,8,9,116,236,benign
208,114,109,12,96,204,2,32,0,reverse-light-on
208,2,66,4,98,41,255,206,0,max-speedometer
208,66,113,4,96,197,2,45,0,reverse-light-off
51,34,59,162,36,60,24,119,208,benign
208,58,85,12,96,60,5,180,0,reverse-light-on
1408,0,0,0,3,249,7,255,240,benign
208,74,113,4,96,228,2,13,0,reverse-light-off
14,32,81,214,2,8,9,123,140,benign
208,42,81,12,102,103,2,142,0,reverse-light-on
208,58,70,4,96,88,255,155,0,max-speedometer
186,6,136,3,196,16,0,0,200,benign
208,10,115,4,96,135,255,112,0,max-speedometer
569,0,0,0,55,96,0,70,32,benign
208,18,69,12,96,120,5,125,0,reverse-light-on
208,58,115,4,96,14,255,228,0,max-speedometer
208,122,83,12,100,47,5,185,0,reverse-light-on
526,78,33,239,174,228,195,175,255,benign
628,0,242,5,247,16,124,142,153,benign
1668,204,246,126,25,65,130,144,32,benign
208,122,114,4,100,28,255,205,0,max-speedometer
208,114,62,4,100,181,255,52,0,max-speedometer
628,88,242,13,239,16,124,141,187,benign
208,90,71,4,102,107,255,129,0,max-speedometer
208,66,79,12,98,180,3,61,0,reverse-light-on
412,0,212,32,5,66,0,41,144,benign
208,26,69,4,98,20,255,225,0,max-speedometer
208,58,66,12,102,146,5,94,0,reverse-light-on
354,55,72,3,212,226,18,112,205,benign
293,144,0,107,159,109,52,67,96,benign
208,66,68,4,102,6,255,234,0,max-speedometer
1076,3,138,160,173,223,110,207,176,benign
870,102,221,200,2,1,71,206,56,benign
852,32,11,192,0,0,2,23,0,benign
208,58,68,4,100,9,255,232,0,max-speedometer
208,122,114,4,100,135,255,96,0,max-speedometer
208,26,63,4,102,185,255,59,0,max-speedometer
852,32,7,64,0,0,2,197,0,benign
208,122,72,4,96,51,255,181,0,max-speedometer
208,74,115,4,100,181,255,60,0,max-speedometer
208,26,117,12,100,147,5,97,0,reverse-light-on
961,123,85,31,157,39,219,169,46,benign
208,34,62,4,102,188,255,55,0,max-speedometer
208,106,80,12,98,96,2,141,0,reverse-light-on
208,98,78,12,100,72,5,163,0,reverse-light-on
293,144,0,113,95,129,165,215,96,benign
208,114,114,4,100,200,255,34,0,max-speedometer
51,0,6,72,0,14,130,151,208,benign
961,123,85,31,188,81,19,41,46,benign
437,255,255,255,255,255,255,255,255,fuzzing
560,248,0,0,43,4,0,4,0,benign
58,0,0,0,0,0,20,96,0,benign
208,34,78,12,102,163,2,83,0,reverse-light-on
304,0,6,240,0,0,0,0,0,benign
1505,137,59,224,7,10,1,196,128,benign
208,10,62,4,96,196,255,50,0,max-speedometer
208,74,114,4,96,98,255,143,0,max-speedometer
1788,0,0,7,100,208,181,208,0,benign
208,34,114,4,100,223,255,20,0,max-speedometer
208,34,114,4,100,212,255,31,0,max-speedometer
208,10,78,12,96,217,2,32,0,reverse-light-on
208,2,113,4,96,219,2,31,0,reverse-light-off
208,26,115,4,100,189,255,54,0,max-speedometer
208,106,80,12,102,90,3,146,0,reverse-light-on
208,98,115,4,96,170,255,66,0,max-speedometer
208,18,114,4,100,226,255,19,0,max-speedometer
167,0,16,249,168,161,46,160,160,benign
51,35,203,90,60,29,24,199,208,benign
1542,255,255,255,255,255,255,255,255,fuzzing
208,10,115,4,100,205,255,44,0,max-speedometer
293,144,0,69,223,68,251,37,96,benign
186,6,152,20,196,16,0,12,184,benign
628,0,242,13,239,16,124,141,149,benign
208,34,113,4,96,197,2,49,0,reverse-light-off
208,74,72,12,98,50,5,188,0,reverse-light-on
1760,14,117,14,98,14,120,14,117,benign
1505,137,33,64,11,9,255,200,128,benign
208,98,121,4,100,96,1,143,0,benign
1505,137,63,224,7,10,1,168,128,benign
1505,137,54,224,7,10,3,44,128,benign
208,34,80,12,96,95,2,151,0,reverse-light-on
208,82,117,4,98,126,9,107,0,benign
208,74,67,4,96,45,255,193,0,max-speedometer
208,50,81,12,102,137,3,106,0,reverse-light-on
208,66,114,4,100,77,255,162,0,max-speedometer
1076,0,0,0,173,202,216,154,192,benign
852,32,167,192,0,0,6,232,128,benign
1277,17,109,10,95,145,20,73,136,benign
1505,137,58,128,11,10,0,164,128,benign
208,58,66,4,100,37,255,204,0,max-speedometer
208,26,63,4,98,86,255,159,0,max-speedometer
208,114,80,12,96,126,3,109,0,reverse-light-on
1176,132,0,160,4,27,134,240,195,benign
526,78,32,31,171,104,188,210,15,benign
14,32,100,150,2,8,9,110,220,benign
293,144,0,73,159,69,247,183,96,benign
852,32,170,64,0,0,6,130,0,benign
208,106,80,12,96,119,2,118,0,reverse-light-on
1760,7,154,7,153,7,152,7,146,benign
14,32,97,22,2,8,9,120,22,benign
208,90,80,12,100,56,3,182,0,reverse-light-on
208,122,84,12,102,50,5,182,0,reverse-light-on
208,66,64,4,102,41,255,198,0,max-speedometer
1694,4,64,4,155,32,0,21,2,benign
1590,36,136,33,0,240,135,96,0,benign
208,42,71,4,96,32,255,213,0,max-speedometer
1760,19,116,19,101,19,135,19,116,benign
208,66,114,4,100,100,255,141,0,max-speedometer
208,50,114,4,100,165,255,76,0,max-speedometer
208,2,82,12,98,73,5,174,0,reverse-light-on
852,32,142,192,0,0,1,249,128,benign
208,98,70,4,98,230,255,6,0,max-speedometer
1505,137,51,32,7,10,1,48,128,benign
293,144,0,113,36,9,32,231,96,benign
208,26,115,4,96,206,255,39,0,max-speedometer
560,252,0,0,2,244,0,6,0,benign
560,251,0,0,2,196,0,8,0,benign
1760,25,17,25,24,25,56,25,54,benign
186,6,152,2,132,16,0,2,88,benign
208,58,114,4,100,40,255,200,0,max-speedometer
1760,18,17,18,6,18,15,18,15,benign
1072,64,149,133,15,38,128,58,32,benign
208,66,65,12,100,116,5,123,0,reverse-light-on
1668,172,250,116,153,65,131,144,32,benign
208,106,78,12,102,229,2,8,0,reverse-light-on
208,98,77,12,100,184,5,51,0,reverse-light-on
628,88,242,5,247,16,124,141,165,benign
51,0,4,128,0,13,198,87,208,benign
526,78,32,7,160,0,62,239,119,benign
1314,223,127,208,17,106,192,0,28,benign
1760,23,95,23,106,23,134,23,131,benign
870,135,157,200,2,1,71,206,56,benign
208,98,109,4,102,61,17,162,0,benign
208,42,114,4,96,185,255,60,0,max-speedometer
208,74,114,4,100,164,255,73,0,max-speedometer
51,0,3,192,0,15,199,87,208,benign
208,2,81,4,96,79,255,168,0,max-speedometer
208,82,80,12,98,145,3,94,0,reverse-light-on
208,26,116,4,96,30,23,196,0,benign
208,122,114,4,100,128,255,103,0,max-speedometer
1505,137,26,160,11,10,1,16,128,benign
628,0,242,0,252,16,124,141,147,benign
526,78,32,11,160,0,63,239,95,benign
208,2,79,12,100,210,2,40,0,reverse-light-on
208,42,69,4,100,48,255,194,0,max-speedometer
208,66,115,4,100,118,255,121,0,max-speedometer
208,114,67,4,100,41,255,192,0,max-speedometer
1255,0,0,0,19,3,160,0,0,benign
14,32,97,214,2,8,9,119,82,benign
208,74,114,4,100,232,255,6,0,max-speedometer
208,58,115,4,96,179,7,59,0,benign
14,32,97,150,2,8,9,119,144,benign
208,90,81,12,98,89,2,150,0,reverse-light-on
208,42,90,4,102,225,30,248,0,benign
1277,17,63,10,69,85,12,201,136,benign
1076,0,231,0,173,176,58,111,64,benign
584,255,255,255,255,255,255,255,255,fuzzing
208,82,74,4,100,69,255,170,0,max-speedometer
167,0,16,250,169,1,43,48,160,benign
14,32,83,22,2,8,9,121,238,benign
208,42,121,4,96,61,31,155,209,benign
208,98,114,4,100,113,255,121,0,max-speedometer
293,144,0,63,223,65,127,201,96,benign
14,32,84,86,2,8,9,115,108,benign
51,36,199,210,77,156,128,7,208,benign
208,18,109,12,96,228,2,20,0,reverse-light-on
1076,2,138,160,175,17,243,139,48,benign
208,58,114,4,96,173,255,70,0,max-speedometer
208,66,109,12,96,201,2,41,0,reverse-light-on
1481,255,255,255,255,255,255,255,255,fuzzing
293,144,0,108,223,104,117,169,96,benign
208,2,73,4,96,206,255,41,0,max-speedometer
419,255,255,255,255,255,255,255,255,fuzzing
208,50,81,12,100,74,5,167,0,reverse-light-on
208,82,61,4,100,181,255,56,0,max-speedometer
1760,2,187,2,188,2,186,2,187,benign
208,58,80,12,96,93,2,150,0,reverse-light-on
208,2,114,4,100,125,255,121,0,max-speedometer
208,34,115,4,96,4,255,241,0,max-speedometer
208,98,96,4,98,44,255,191,0,max-speedometer
852,32,158,0,0,0,7,221,0,benign
354,0,8,0,83,234,17,244,206,benign
722,0,113,150,189,208,0,0,13,benign
208,122,114,4,100,53,255,179,0,max-speedometer
51,0,4,152,0,14,70,7,224,benign
569,0,0,0,114,96,0,79,128,benign
14,32,101,150,2,8,9,108,114,benign
519,36,4,96,72,18,227,148,232,benign
526,78,32,199,174,32,192,144,215,benign
208,74,81,12,98,31,3,209,0,reverse-light-on
208,58,65,4,102,100,255,141,0,max-speedometer
208,58,69,4,102,42,255,198,0,max-speedometer
51,20,114,49,67,220,203,55,208,benign
208,58,114,4,100,114,255,125,0,max-speedometer
208,2,62,4,102,45,255,202,0,max-speedometer
208,10,73,4,98,239,255,9,0,max-speedometer
208,34,114,4,100,133,255,109,0,max-speedometer
447,255,255,255,255,255,255,255,255,fuzzing
208,66,115,4,100,235,255,3,0,max-speedometer
208,74,65,4,96,192,255,46,0,max-speedometer
51,29,199,97,219,78,80,103,208,benign
1031,64,1,105,96,197,128,250,32,benign
208,122,113,4,96,203,2,32,0,reverse-light-off
293,144,0,108,222,245,46,93,96,benign
208,2,115,4,96,57,255,192,0,max-speedometer
208,66,71,4,96,2,255,239,0,max-speedometer
14,32,85,86,2,8,9,117,114,benign
208,10,109,12,96,219,2,30,0,reverse-light-on
208,34,109,12,96,223,2,23,0,reverse-light-on
51,37,149,10,81,220,197,135,192,benign
14,32,82,86,2,8,9,118,102,benign
167,0,16,250,41,17,46,64,160,benign
293,144,0,108,223,188,107,47,96,benign
628,88,242,15,237,16,124,141,153,benign
208,58,70,4,96,0,255,241,0,max-speedometer
208,66,80,12,98,99,2,143,0,reverse-light-on
51,0,2,72,0,14,74,167,208,benign
208,2,73,12,96,164,5,83,0,reverse-light-on
1760,2,49,2,44,2,34,2,34,benign
961,123,85,31,187,229,63,169,46,benign
14,32,84,150,2,8,9,114,254,benign
167,0,16,245,165,81,31,240,160,benign
569,0,0,0,10,224,0,64,160,benign
186,6,136,5,68,16,0,0,128,benign
167,0,81,31,41,33,21,176,160,benign
526,78,31,255,161,100,191,240,7,benign
51,0,7,224,0,12,0,7,208,benign
208,34,63,12,98,130,5,113,0,reverse-light-on
208,42,114,4,100,37,255,206,0,max-speedometer
51,23,96,153,121,174,205,231,208,benign
51,42,124,90,163,174,22,135,192,benign
1505,137,63,224,7,10,2,76,128,benign
208,42,80,12,102,134,3,110,0,reverse-light-on
167,0,16,250,104,177,40,16,160,benign
208,106,114,4,100,122,255,111,0,max-speedometer
208,122,79,12,96,177,3,57,0,reverse-light-on
852,32,11,64,0,0,2,129,0,benign
208,2,81,12,100,125,2,125,0,reverse-light-on
293,144,0,59,223,58,229,131,96,benign
208,66,124,4,100,185,14,45,0,benign
208,74,81,12,96,178,2,63,0,reverse-light-on
208,90,79,12,100,183,3,55,0,reverse-light-on
526,78,32,7,168,186,63,208,15,benign
208,58,80,12,96,158,3,84,0,reverse-light-on
117,15,68,0,13,189,22,28,0,benign
208,106,115,4,100,188,255,45,0,max-speedometer
208,74,80,12,98,63,3,177,0,reverse-light-on
51,0,6,80,0,15,130,71,208,benign
167,32,16,249,104,177,40,32,160,benign
961,123,85,31,186,56,110,41,46,benign
1076,2,170,160,164,232,115,31,16,benign
208,82,63,4,96,251,255,243,0,max-speedometer
208,58,114,4,100,126,255,115,0,max-speedometer
208,106,74,4,102,84,255,152,0,max-speedometer
208,18,71,12,96,67,5,178,0,reverse-light-on
208,42,80,12,102,83,3,161,0,reverse-light-on
293,144,0,70,95,69,186,193,96,benign
208,122,114,4,100,193,255,39,0,max-speedometer
208,122,67,4,100,186,255,46,0,max-speedometer
14,32,95,150,2,8,9,124,84,benign
1225,1,137,213,130,13,2,246,75,benign
1076,2,8,32,160,182,83,107,0,benign
208,50,80,12,96,102,2,142,0,reverse-light-on
208,66,81,4,96,73,255,166,0,max-speedometer
1277,17,112,10,76,149,21,73,136,benign
208,18,71,4,96,180,255,68,0,max-speedometer
1076,4,74,160,174,209,154,17,48,benign
208,58,115,4,100,21,255,222,0,max-speedometer
1277,17,48,10,67,65,9,201,136,benign
1176,131,253,159,236,2,131,55,207,benign
117,14,72,0,14,141,21,48,0,benign
208,34,80,12,100,197,2,49,0,reverse-light-on
208,66,124,12,96,232,7,5,0,benign
208,66,114,4,100,108,255,131,0,max-speedometer
1505,137,39,128,11,9,254,64,128,benign
208,10,114,4,96,78,255,171,0,max-speedometer
1072,60,103,135,13,168,128,58,32,benign
1694,4,64,4,126,32,0,21,34,benign
526,78,32,7,163,104,192,238,79,benign
208,34,103,4,96,106,23,119,0,benign
293,144,0,113,91,174,50,195,96,benign
560,254,0,0,2,172,0,2,0,benign
354,62,152,9,36,158,18,78,205,benign
1505,137,59,128,7,10,2,160,128,benign
1760,4,42,4,44,4,50,4,51,benign
208,114,112,4,96,186,2,50,0,reverse-light-off
51,14,17,32,225,61,77,55,208,benign
186,6,136,3,4,16,0,0,156,benign
208,2,63,4,98,195,255,52,0,max-speedometer
208,18,74,4,96,109,255,138,0,max-speedometer
293,144,0,108,159,95,184,253,96,benign
852,32,3,0,0,0,3,84,128,benign
14,32,83,214,2,8,9,119,66,benign
14,32,97,150,2,8,9,117,44,benign
167,0,112,246,36,33,46,32,160,benign
1760,16,2,15,244,16,2,15,252,benign
208,74,115,4,100,57,255,181,0,max-speedometer
1408,0,0,0,5,235,135,235,208,benign
1694,4,64,4,121,31,192,20,226,benign
354,0,7,255,147,234,17,244,206,benign
208,106,125,4,96,190,24,25,0,benign
208,114,81,12,100,92,2,144,0,reverse-light-on
208,74,71,4,100,35,255,203,0,max-speedometer
208,18,80,12,100,108,2,140,0,reverse-light-on
208,106,115,4,100,40,255,194,0,max-speedometer
852,32,43,128,0,0,6,91,0,benign
692,0,73,56,0,0,0,16,0,benign
208,50,71,4,102,3,255,240,0,max-speedometer
208,58,114,4,96,76,255,167,0,max-speedometer
683,164,208,209,219,230,54,201,112,benign
208,98,100,4,100,172,30,38,0,benign
208,122,70,4,98,79,255,156,0,max-speedometer
560,253,0,0,2,244,0,4,0,benign
1455,32,192,0,0,0,32,96,0,benign
1760,12,135,12,89,12,156,12,132,benign
208,10,124,4,96,172,30,49,0,benign
1694,4,64,4,125,31,192,20,130,benign
61,0,188,160,0,0,0,0,0,benign
208,74,113,4,96,213,2,28,0,reverse-light-off
208,50,72,4,102,162,255,82,0,max-speedometer
961,123,85,31,186,112,245,105,46,benign
293,144,0,109,223,138,35,147,96,benign
526,78,32,47,165,13,63,15,127,benign
208,26,65,4,96,114,255,131,0,max-speedometer
1480,255,255,255,255,255,255,255,255,fuzzing
208,66,115,4,100,34,255,205,0,max-speedometer
208,82,96,4,102,44,255,193,0,max-speedometer
907,255,255,255,255,255,255,255,255,fuzzing
526,78,40,119,164,246,73,176,215,benign
208,2,115,4,96,161,255,87,0,max-speedometer
208,122,81,12,96,115,3,119,0,reverse-light-on
1314,223,127,208,106,143,96,2,92,benign
852,32,150,0,0,0,1,25,0,benign
51,0,0,160,0,14,141,231,192,benign
208,98,77,12,100,45,5,190,0,reverse-light-on
208,90,114,4,100,106,255,130,0,max-speedometer
852,32,24,192,0,0,0,224,0,benign
1225,1,192,149,130,13,2,246,75,benign
208,2,82,12,96,201,3,48,0,reverse-light-on
852,32,170,192,0,0,6,76,128,benign
208,66,114,4,100,90,255,149,0,max-speedometer
167,0,81,56,169,33,35,64,160,benign
208,90,70,4,100,248,255,245,0,max-speedometer
208,66,73,4,100,232,255,7,0,max-speedometer
208,90,120,4,100,179,20,42,0,benign
1505,137,59,64,7,10,0,192,128,benign
208,106,81,12,102,57,3,179,0,reverse-light-on
1176,132,0,160,4,219,134,129,129,benign
293,144,0,108,95,112,50,99,96,benign
208,26,115,4,100,192,255,51,0,max-speedometer
1505,137,44,192,11,10,0,80,128,benign
208,18,75,4,100,88,255,157,0,max-speedometer
208,66,69,4,98,198,255,41,0,max-speedometer
526,78,32,15,166,120,63,240,15,benign
852,32,28,128,0,0,0,51,128,benign
51,0,1,72,0,14,76,167,208,benign
208,74,115,4,100,64,255,174,0,max-speedometer
208,18,114,4,100,107,255,140,0,max-speedometer
208,58,115,4,100,82,255,158,0,max-speedometer
208,98,81,12,100,115,2,123,0,reverse-light-on
293,144,0,108,31,105,181,225,96,benign
628,0,242,10,242,16,124,142,139,benign
208,50,115,4,100,194,255,50,0,max-speedometer
852,32,115,64,0,0,5,61,0,benign
1505,137,48,96,7,10,1,244,128,benign
1176,132,0,32,0,141,128,152,13,benign
208,18,71,4,100,172,255,76,0,max-speedometer
354,0,8,1,3,238,17,246,206,benign
208,98,114,4,100,63,255,172,0,max-speedometer
208,10,114,4,100,92,255,154,0,max-speedometer
354,76,72,5,180,230,18,114,201,benign
208,10,82,12,98,212,3,36,0,reverse-light-on
208,42,64,4,98,195,255,47,0,max-speedometer
675,0,0,0,132,46,192,60,16,benign
1505,137,49,64,11,10,0,0,128,benign
1076,2,202,160,165,232,52,200,80,benign
628,88,242,42,242,80,124,173,149,benign
208,10,113,4,96,168,2,81,0,reverse-light-off
55,255,255,255,255,255,255,255,255,fuzzing
1505,137,48,96,11,9,255,132,128,benign
1760,6,77,6,68,6,83,6,80,benign
208,66,72,4,98,205,255,37,0,max-speedometer
397,255,255,255,255,255,255,255,255,fuzzing
208,106,114,4,100,251,255,241,0,max-speedometer
208,18,115,4,100,162,255,86,0,max-speedometer
961,123,85,33,246,59,108,233,46,benign
293,144,0,107,95,105,182,35,96,benign
208,82,114,4,100,46,255,192,0,max-speedometer
208,58,74,12,96,93,5,147,0,reverse-light-on
692,66,209,246,0,0,5,216,0,benign
208,34,117,12,100,170,5,73,0,reverse-light-on
208,58,64,4,96,36,255,204,0,max-speedometer
167,0,81,15,164,113,44,240,160,benign
293,144,0,59,223,58,228,27,96,benign
293,144,0,109,31,106,244,103,96,benign
208,18,70,4,98,254,255,248,0,max-speedometer
1176,132,0,160,4,153,135,144,131,benign
208,114,114,4,100,138,255,94,0,max-speedometer
208,2,115,4,100,179,255,67,0,max-speedometer
1590,36,118,46,129,58,137,64,0,benign
208,90,114,4,100,9,255,229,0,max-speedometer
208,26,64,4,102,93,255,152,0,max-speedometer
293,144,0,73,95,71,118,219,96,benign
1760,25,241,25,249,25,232,25,232,benign
208,34,114,4,100,56,255,187,0,max-speedometer
208,122,114,4,100,144,255,87,0,max-speedometer
208,98,79,4,98,71,255,164,0,max-speedometer
1760,23,201,23,201,23,211,23,213,benign
208,2,84,4,98,155,28,69,0,benign
208,34,78,12,102,52,5,191,0,reverse-light-on
208,42,78,12,98,163,2,82,0,reverse-light-on
208,58,74,4,96,41,255,201,0,max-speedometer
51,23,159,177,119,253,128,7,208,benign
507,255,255,255,255,255,255,255,255,fuzzing
628,0,242,13,239,16,124,141,147,benign
1277,17,26,10,130,37,5,73,136,benign
208,58,63,4,102,190,255,50,0,max-speedometer
569,0,0,0,98,128,0,72,96,benign
208,114,115,4,100,178,255,54,0,max-speedometer
293,144,0,107,154,244,113,213,96,benign
208,114,65,12,100,131,5,102,0,reverse-light-on
208,18,80,12,98,108,2,140,0,reverse-light-on
208,90,80,12,100,39,3,199,0,reverse-light-on
208,2,114,4,100,42,255,207,0,max-speedometer
208,34,72,4,100,245,255,255,0,max-speedometer
61,0,188,253,128,0,0,0,0,benign
172,255,255,255,255,255,255,255,255,fuzzing
852,32,43,0,0,0,6,99,128,benign
14,32,83,150,2,8,9,117,78,benign
208,98,117,12,100,145,5,90,0,reverse-light-on
208,98,73,4,100,229,255,6,0,max-speedometer
208,114,125,4,96,239,21,234,0,benign
208,114,71,4,100,165,255,71,0,max-speedometer
51,0,1,72,0,13,140,215,192,benign
51,0,4,64,0,15,134,103,208,benign
1760,33,53,33,20,33,94,33,94,benign
961,123,85,31,191,22,75,41,46,benign
208,122,114,4,100,120,255,112,0,max-speedometer
1372,17,26,0,0,61,122,112,10,benign
208,50,114,4,100,107,255,134,0,max-speedometer
293,144,0,108,95,104,53,235,96,benign
208,42,81,12,98,23,1,223,0,reverse-light-on
208,66,114,4,100,246,255,250,0,max-speedometer
208,114,115,4,96,95,255,140,0,max-speedometer
208,42,93,4,102,153,30,64,0,benign
208,42,71,4,98,200,255,42,0,max-speedometer
293,144,0,69,223,69,186,227,96,benign
208,98,113,4,96,212,2,26,0,reverse-light-off
208,66,68,4,102,63,255,177,0,max-speedometer
208,122,81,12,96,250,3,240,0,reverse-light-on
61,7,208,201,0,0,0,0,0,benign
208,82,78,4,98,77,255,160,0,max-speedometer
167,0,16,249,40,97,36,240,160,benign
167,0,16,250,167,241,38,48,160,benign
208,34,78,12,102,202,5,41,0,reverse-light-on
14,32,97,150,2,8,9,117,142,benign
293,144,0,107,223,93,251,75,96,benign
1505,137,48,0,11,10,0,180,128,benign
208,18,116,4,96,154,6,90,0,benign
208,98,114,4,100,123,255,111,0,max-speedometer
208,66,113,4,96,246,1,253,0,reverse-light-off
208,50,115,4,100,4,255,237,0,max-speedometer
208,42,117,12,100,144,5,98,0,reverse-light-on
167,0,16,250,37,145,43,176,160,benign
208,82,67,4,100,23,255,215,0,max-speedometer
569,0,0,0,84,160,0,65,0,benign
208,50,115,12,102,130,5,111,0,reverse-light-on
208,2,75,4,96,233,255,14,0,max-speedometer
208,34,73,4,100,239,255,6,0,max-speedometer
1314,223,127,208,2,123,40,1,28,benign
208,10,114,4,100,74,255,174,0,max-speedometer
208,34,109,12,96,233,2,13,0,reverse-light-on
208,114,79,12,102,194,2,42,0,reverse-light-on
1072,0,152,71,60,250,128,18,160,benign
14,32,82,86,2,8,9,123,62,benign
569,0,0,0,125,0,0,66,0,benign
208,106,117,12,100,173,5,61,0,reverse-light-on
208,122,114,4,100,103,255,128,0,max-speedometer
293,144,0,69,223,70,58,13,96,benign
208,98,82,12,102,87,2,151,0,reverse-light-on
208,10,112,4,96,162,2,87,0,reverse-light-off
675,16,0,2,133,176,128,60,20,benign
1076,0,119,128,164,170,180,191,128,benign
1628,64,9,179,248,55,180,0,2,benign
208,82,80,12,96,108,2,132,0,reverse-light-on
293,144,0,70,31,70,122,99,96,benign
1505,137,63,160,7,10,1,128,128,benign
208,66,78,12,98,147,2,95,0,reverse-light-on
1788,0,0,7,106,208,178,184,0,benign
293,144,0,108,96,184,109,133,96,benign
293,144,0,70,31,69,121,243,96,benign
208,50,70,4,96,77,255,167,0,max-speedometer
208,122,114,4,96,92,255,143,0,max-speedometer
852,32,98,128,0,0,7,92,128,benign
208,10,74,4,96,240,255,6,0,max-speedometer
1277,17,53,10,84,71,10,73,8,benign
167,0,16,249,168,145,46,128,160,benign
1307,8,2,100,37,167,176,0,1,benign
208,74,79,12,96,51,5,187,0,reverse-light-on
1031,208,0,159,16,83,0,190,32,benign
208,114,77,12,102,215,2,21,0,reverse-light-on
526,78,32,27,166,21,192,16,31,benign
14,32,99,214,2,8,9,112,56,benign
208,26,113,4,96,165,2,82,0,reverse-light-off
1176,132,0,160,4,23,133,177,200,benign
208,74,73,4,100,185,255,55,0,max-speedometer
167,0,16,249,168,1,46,160,160,benign
1277,17,53,10,143,71,9,201,136,benign
208,50,66,4,102,19,255,223,0,max-speedometer
208,82,115,4,100,190,255,46,0,max-speedometer
208,50,63,12,96,139,5,102,0,reverse-light-on
560,252,0,0,2,236,0,6,0,benign
722,0,116,166,126,128,0,0,13,benign
1694,4,64,4,143,31,192,20,162,benign
208,26,80,12,100,98,2,149,0,reverse-light-on
208,2,114,4,100,207,255,41,0,max-speedometer
208,66,71,12,96,108,5,131,0,reverse-light-on
208,2,111,4,98,235,11,6,0,benign
167,0,16,249,232,81,40,16,160,benign
1255,0,0,0,20,3,122,0,0,benign
208,34,82,12,96,92,2,154,0,reverse-light-on
208,66,80,12,96,130,3,111,0,reverse-light-on
208,34,114,4,100,186,255,57,0,max-speedometer
293,144,0,106,31,117,113,1,96,benign
1076,2,234,160,161,130,221,173,224,benign
208,98,84,12,98,53,5,182,0,reverse-light-on
354,0,8,0,211,234,17,244,206,benign
208,34,72,4,96,125,255,121,0,max-speedometer
1176,131,252,31,224,100,128,227,9,benign
1459,4,0,0,0,0,0,0,0,benign
208,2,79,4,96,227,255,20,0,max-speedometer
1505,137,26,32,11,10,0,200,128,benign
208,98,124,12,96,240,0,0,0,benign
1314,223,127,208,72,176,232,0,28,benign
452,0,0,2,0,0,192,0,0,benign
1255,0,0,0,19,3,148,0,0,benign
208,34,114,4,96,182,255,64,0,max-speedometer
186,6,136,4,68,16,0,2,36,benign
167,0,16,251,41,49,46,64,160,benign
186,6,136,4,4,16,0,2,200,benign
208,82,109,12,96,199,2,41,0,reverse-light-on
526,78,32,7,161,41,191,240,23,benign
167,0,16,249,40,161,40,96,160,benign
208,18,72,4,102,38,255,207,0,max-speedometer
208,98,113,4,96,217,2,21,0,reverse-light-off
208,66,114,4,100,191,255,48,0,max-speedometer
14,32,97,150,2,8,9,115,202,benign
208,82,70,4,102,28,255,209,0,max-speedometer
569,0,0,0,125,0,0,65,0,benign
208,90,71,4,100,238,255,1,0,max-speedometer
692,0,77,23,0,0,0,16,0,benign
208,106,77,4,96,62,255,172,0,max-speedometer
208,106,78,4,96,62,255,172,0,max-speedometer
208,2,80,12,98,154,3,95,0,reverse-light-on
208,42,81,12,102,90,3,154,0,reverse-light-on
403,0,8,8,3,152,120,0,0,benign
208,50,113,4,96,212,2,32,0,reverse-light-off
1760,22,248,22,227,23,56,23,53,benign
759,255,255,255,255,255,255,255,255,fuzzing
208,114,79,12,96,205,2,31,0,reverse-light-on
167,32,16,250,40,177,37,192,160,benign
208,50,79,12,102,1,1,244,0,reverse-light-on
208,74,135,4,102,169,43,31,0,benign
